timestamp,type,lat,lon,height,accuracy,speed,bearing,x,y,z
1426521240074.69,gps,28.06919849,-82.35766743,12.58078957,5,21.71999931,85.4296875,,,
1426521240146.69,accelerometer,,,,,,,-0.029312134,0.027954102,0.9696045
1426521240243.69,accelerometer,,,,,,,0.048339844,-0.006759644,1.0014191
1426521240341.69,accelerometer,,,,,,,0.02999878,-0.041137695,1.0302887
1426521240439.69,accelerometer,,,,,,,-0.08053589,-0.0078125,0.9670105
1426521240536.69,accelerometer,,,,,,,-0.021621704,0.12988281,1.0506439
1426521240634.69,accelerometer,,,,,,,0.047027588,0.002578735,1.0461731
1426521240743.69,accelerometer,,,,,,,0.030380249,-0.13433838,0.9878998
1426521240829.69,accelerometer,,,,,,,-0.001068115,0.05567932,1.0168152
1426521240926.69,accelerometer,,,,,,,0.056030273,0.0909729,0.95651245
1426521240995.69,gps,28.06921336,-82.3574542,12.06275368,5,22.04999924,84.7265625,,,
1426521241023.69,accelerometer,,,,,,,0.12516785,-0.16914368,0.9690552
1426521241121.69,accelerometer,,,,,,,0.023803711,0.023513794,1.0081635
1426521241219.69,accelerometer,,,,,,,-0.09075928,-0.012237549,0.95181274
1426521241316.69,accelerometer,,,,,,,-0.022659302,0.06678772,0.9950409
1426521241414.69,accelerometer,,,,,,,0.04510498,-0.050994873,0.96180725
1426521241511.69,accelerometer,,,,,,,0.043273926,-0.122543335,0.9674072
1426521241609.69,accelerometer,,,,,,,0.022155762,0.044708252,1.049118
1426521241706.69,accelerometer,,,,,,,0.006332398,0.09385681,1.02742
1426521241804.69,accelerometer,,,,,,,-0.02418518,-0.03929138,0.9841156
1426521241901.69,accelerometer,,,,,,,0.019485474,0.017807007,1.0331268
1426521241998.69,accelerometer,,,,,,,-0.06626892,0.051589966,0.9738922
1426521242000.69,gps,28.06923583,-82.3572252,11.67707253,5,22.20999908,84.0234375,,,
1426521242096.69,accelerometer,,,,,,,0.022018433,0.10017395,1.0371552
1426521242194.69,accelerometer,,,,,,,0.09538269,-0.027877808,0.98283386
1426521242291.69,accelerometer,,,,,,,0.14456177,0.015335083,1.0074615
1426521242389.69,accelerometer,,,,,,,0.050720215,0.04522705,1.0036163
1426521242486.69,accelerometer,,,,,,,-0.013290405,0.05870056,1.0332031
1426521242584.69,accelerometer,,,,,,,-0.14437866,0.01777649,0.89889526
1426521242681.69,accelerometer,,,,,,,-0.048736572,0.020843506,0.96990967
1426521242779.69,accelerometer,,,,,,,-0.09475708,0.1194458,1.0417633
1426521242877.69,accelerometer,,,,,,,-0.05255127,0.09465027,1.053009
1426521242974.69,accelerometer,,,,,,,0.12010193,-0.031829834,1.0040436
1426521243006.69,gps,28.06925284,-82.35700007,11.21790504,5,22.34000015,84.0234375,,,
1426521243071.69,accelerometer,,,,,,,0.06602478,-0.010925293,0.96720886
1426521243169.69,accelerometer,,,,,,,0.043792725,-0.22573853,0.9953766
1426521243267.69,accelerometer,,,,,,,0.11177063,0.048095703,1.0583801
1426521243364.69,accelerometer,,,,,,,0.24349976,-0.040481567,1.0082855
1426521243462.69,accelerometer,,,,,,,-0.005264282,-0.001205444,0.9645996
1426521243559.69,accelerometer,,,,,,,0.029342651,0.1065979,1.0115662
1426521243657.69,accelerometer,,,,,,,0.049316406,0.035949707,1.0188446
1426521243754.69,accelerometer,,,,,,,-6.10E-05,0.025939941,0.9633789
1426521243852.69,accelerometer,,,,,,,0.010406494,0.040008545,1.0289001
1426521243950.69,accelerometer,,,,,,,0.045944214,0.036361694,1.0782166
1426521244008.69,gps,28.06927107,-82.35677526,11.18714333,5,22.13999939,83.671875,,,
1426521244047.69,accelerometer,,,,,,,0.020721436,-0.041900635,1.0169983
1426521244145.69,accelerometer,,,,,,,0.014663696,-0.14233398,0.91793823
1426521244241.69,accelerometer,,,,,,,-0.029373169,0.023086548,0.99458313
1426521244339.69,accelerometer,,,,,,,0.08589172,-0.066833496,0.9794159
1426521244437.69,accelerometer,,,,,,,0.041870117,-0.121154785,0.99124146
1426521244534.69,accelerometer,,,,,,,0.18016052,-0.08958435,1.0381317
1426521244632.69,accelerometer,,,,,,,0.18734741,-0.053482056,0.986084
1426521244729.69,accelerometer,,,,,,,0.13684082,-0.10559082,0.9009552
1426521244827.69,accelerometer,,,,,,,0.18255615,-0.18778992,0.98680115
1426521244924.69,accelerometer,,,,,,,0.08596802,-0.028961182,1.0563507
1426521244969.69,gps,28.0692888,-82.35655029,11.37327003,5,22.03000069,84.0234375,,,
1426521245022.69,accelerometer,,,,,,,0.19706726,-0.1462555,1.0819244
1426521245119.69,accelerometer,,,,,,,0.041549683,-0.12513733,1.0210876
1426521245217.69,accelerometer,,,,,,,0.2150116,-0.18641663,1.0189819
1426521245314.69,accelerometer,,,,,,,0.11064148,-0.21047974,0.9431305
1426521245412.69,accelerometer,,,,,,,0.06729126,-0.10394287,0.9732666
1426521245510.69,accelerometer,,,,,,,0.12745667,-0.23175049,0.9591675
1426521245607.69,accelerometer,,,,,,,0.060913086,-0.18139648,1.022583
1426521245705.69,accelerometer,,,,,,,0.08799744,-0.1295166,1.085846
1426521245802.69,accelerometer,,,,,,,-0.10900879,-0.25497437,0.99786377
1426521245900.69,accelerometer,,,,,,,0.03327942,-0.3110962,0.99253845
