timestamp,type,lat,lon,height,accuracy,speed,bearing,x,y,z
1426976631406.00,gps,25.78072983,-80.31804219,11.14999962,5,26.30999947,284.0625,,,
1426976631801.00,accelerometer,,,,,,,-0.1453247,-0.06892395,-1.0760803
1426976631898.00,accelerometer,,,,,,,-0.08932495,-0.041915894,-0.9219055
1426976631981.00,gps,25.78079215,-80.31830236,12.96637535,5,25.90999985,284.0625,,,
1426976631995.00,accelerometer,,,,,,,-0.056015015,-0.051864624,-1.154419
1426976632094.00,accelerometer,,,,,,,-0.138031,0.044052124,-1.0067139
1426976632190.00,accelerometer,,,,,,,-0.17147827,0.08369446,-1.0839996
1426976632289.00,accelerometer,,,,,,,-0.04446411,0.077819824,-1.0167999
1426976632426.00,accelerometer,,,,,,,-0.09487915,0.08302307,-0.8919983
1426976632483.00,accelerometer,,,,,,,-0.104019165,0.092285156,-0.7056732
1426976632583.00,accelerometer,,,,,,,-0.12150574,-0.031188965,-0.9498291
1426976632678.00,accelerometer,,,,,,,-0.13407898,-0.052383423,-0.9205322
1426976632785.00,accelerometer,,,,,,,-0.09288025,0.0854187,-1.0940857
1426976632873.00,accelerometer,,,,,,,-0.08518982,0.05960083,-1.1324615
1426976632973.00,accelerometer,,,,,,,-0.06411743,0.015686035,-1.0034027
1426976632994.00,gps,25.78085539,-80.31852893,13.47876549,5,25.22999954,283.359375,,,
1426976633067.00,accelerometer,,,,,,,-0.1177063,0.057785034,-1.0079651
1426976633165.00,accelerometer,,,,,,,-0.02168274,0.051452637,-0.89871216
1426976633261.00,accelerometer,,,,,,,-0.035003662,-0.030700684,-0.92601013
1426976633359.00,accelerometer,,,,,,,-0.11679077,0.029312134,-1.0812073
1426976633462.00,accelerometer,,,,,,,-0.055374146,-0.000839233,-1.0172424
1426976633553.00,accelerometer,,,,,,,-0.08782959,0.07551575,-1.0466461
1426976633652.00,accelerometer,,,,,,,-0.070892334,-0.049575806,-1.133316
1426976633748.00,accelerometer,,,,,,,0.03929138,-0.020477295,-0.8923645
1426976633846.00,accelerometer,,,,,,,-0.05934143,-0.01701355,-1.3733063
1426976633956.00,accelerometer,,,,,,,-0.08534241,0.027893066,-1.1432648
1426976633999.00,gps,25.78089915,-80.31875918,13.7124691,5,24.45000076,281.953125,,,
1426976634041.00,accelerometer,,,,,,,-0.0892334,-0.11714172,-1.0016327
1426976634137.00,accelerometer,,,,,,,-0.2414093,0.03668213,-0.97013855
1426976634236.00,accelerometer,,,,,,,-0.040725708,0.087768555,-0.79963684
1426976634332.00,accelerometer,,,,,,,0.11341858,0.3381958,-0.94499207
1426976634429.00,accelerometer,,,,,,,-0.031433105,0.093322754,-1.0621643
1426976634585.00,accelerometer,,,,,,,-0.04510498,0.06661987,-1.2168121
1426976634624.00,accelerometer,,,,,,,-0.06604004,0.067230225,-1.0822296
1426976634721.00,accelerometer,,,,,,,-0.046539307,0.106658936,-1.0101166
1426976634819.00,accelerometer,,,,,,,-0.046813965,0.07736206,-0.97450256
1426976634916.00,accelerometer,,,,,,,-0.05079651,0.08073425,-1.0211792
1426976634983.00,gps,25.78094148,-80.3189792,12.9999752,5,24.02000046,279.4921875,,,
1426976635014.00,accelerometer,,,,,,,-0.11152649,0.14775085,-1.0635529
1426976635110.00,accelerometer,,,,,,,-0.030807495,0.1689148,-0.98631287
1426976635208.00,accelerometer,,,,,,,-0.06376648,0.12458801,-1.0512085
1426976635305.00,accelerometer,,,,,,,-0.09086609,0.14183044,-1.0475464
1426976635403.00,accelerometer,,,,,,,-0.0763855,0.13424683,-0.89434814
1426976635499.00,accelerometer,,,,,,,-0.059326172,0.11450195,-0.95202637
1426976635598.00,accelerometer,,,,,,,-0.08293152,0.12321472,-0.9378357
1426976635694.00,accelerometer,,,,,,,-0.06668091,0.15527344,-0.9753876
1426976635793.00,accelerometer,,,,,,,-0.09724426,0.1889801,-1.0718079
1426976635898.00,accelerometer,,,,,,,-0.020507812,0.2333374,-1.1083984
1426976635978.00,gps,25.78095933,-80.31920694,13.74271202,5,23.55999947,275.2734375,,,
1426976635988.00,accelerometer,,,,,,,-0.054595947,0.25315857,-0.92393494
1426976636083.00,accelerometer,,,,,,,-0.08029175,0.25531006,-0.9580231
1426976636183.00,accelerometer,,,,,,,-0.11903381,0.27375793,-1.1470947
1426976636287.00,accelerometer,,,,,,,-0.11936951,0.21395874,-1.0532379
1426976636377.00,accelerometer,,,,,,,-0.08576965,0.27172852,-1.1312408
1426976636471.00,accelerometer,,,,,,,-0.04017639,0.22041321,-1.0737
1426976636573.00,accelerometer,,,,,,,-0.016799927,0.256958,-0.95462036
1426976636677.00,accelerometer,,,,,,,-0.099823,0.21640015,-1.0339661
1426976636765.00,accelerometer,,,,,,,-0.08570862,0.28590393,-1.0720673
1426976636864.00,accelerometer,,,,,,,-0.086639404,0.24215698,-1.066452
1426976636963.00,accelerometer,,,,,,,-0.088027954,0.21640015,-0.913147
1426976636984.00,gps,25.78095581,-80.31943526,14.11322594,5,23.25,268.9453125,,,
1426976637056.00,accelerometer,,,,,,,-0.08969116,0.29930115,-1.0075378
1426976637157.00,accelerometer,,,,,,,-0.12223816,0.21151733,-1.0505981
1426976637250.00,accelerometer,,,,,,,-0.028427124,0.21104431,-1.0271301
1426976637347.00,accelerometer,,,,,,,-0.038253784,0.2059021,-1.0245667
1426976637438.00,accelerometer,,,,,,,-0.004257202,0.20423889,-1.0105896
1426976637535.00,accelerometer,,,,,,,-0.09197998,0.22068787,-1.1395721
1426976637634.00,accelerometer,,,,,,,-0.069107056,0.2476654,-1.0779572
1426976637729.00,accelerometer,,,,,,,-0.119903564,0.28533936,-0.9812622
1426976637837.00,accelerometer,,,,,,,-0.06758118,0.32377625,-0.9490967
1426976637940.00,accelerometer,,,,,,,-0.058120728,0.3124237,-0.99263
1426976637997.00,gps,25.78092052,-80.31965654,14.62891197,5,22.67000008,260.859375,,,
1426976638021.00,accelerometer,,,,,,,-0.014450073,0.25842285,-0.99606323
1426976638119.00,accelerometer,,,,,,,-0.057434082,0.24613953,-1.0426483
1426976638216.00,accelerometer,,,,,,,-0.07867432,0.2114563,-0.9605408
1426976638313.00,accelerometer,,,,,,,-0.045791626,0.19914246,-0.92085266
1426976638412.00,accelerometer,,,,,,,-0.09075928,0.13316345,-1.0126953
1426976638508.00,accelerometer,,,,,,,-0.05734253,0.1288147,-1.0359039
1426976638605.00,accelerometer,,,,,,,-0.13023376,0.20845032,-1.1345215
1426976638703.00,accelerometer,,,,,,,-0.063308716,0.20748901,-0.99949646
1426976638801.00,accelerometer,,,,,,,0.007476807,0.21321106,-0.9277954
1426976638896.00,accelerometer,,,,,,,0.0284729,0.15184021,-0.92015076
1426976638990.00,gps,25.78085573,-80.3198764,14.46661949,5,22.37000084,252.7734375,,,
1426976639004.00,accelerometer,,,,,,,-0.1267395,0.2023468,-1.0562286
1426976639104.00,accelerometer,,,,,,,-0.13139343,0.1728363,-1.0672913
1426976639188.00,accelerometer,,,,,,,-0.05984497,0.16111755,-1.0098267
1426976639288.00,accelerometer,,,,,,,-0.001327515,0.13749695,-0.9941406
1426976639385.00,accelerometer,,,,,,,-0.0546875,0.18066406,-1.0957947
1426976639482.00,accelerometer,,,,,,,-0.05908203,0.17941284,-1.0023804
1426976639581.00,accelerometer,,,,,,,-0.09869385,0.15757751,-1.0797119
1426976639677.00,accelerometer,,,,,,,0.050857544,0.085998535,-0.890213
1426976639774.00,accelerometer,,,,,,,-0.032470703,0.10809326,-0.9509125
1426976639890.00,accelerometer,,,,,,,-0.11177063,0.14274597,-1.1190491
1426976639974.00,accelerometer,,,,,,,-0.118118286,0.17076111,-1.0060883
1426976639991.00,gps,25.78076667,-80.32007539,14.60312462,5,22.25,246.09375,,,
1426976640077.00,accelerometer,,,,,,,0.03538513,0.17616272,-0.8817749
1426976640167.00,accelerometer,,,,,,,-0.003234863,0.111312866,-0.9808655
1426976640262.00,accelerometer,,,,,,,-0.13821411,0.1517334,-1.0196381
1426976640360.00,accelerometer,,,,,,,-0.08192444,0.13075256,-1.037674
1426976640464.00,accelerometer,,,,,,,-0.004608154,0.09249878,-1.0765533
1426976640557.00,accelerometer,,,,,,,0.027450562,0.123809814,-0.9772339
1426976640651.00,accelerometer,,,,,,,-0.090927124,0.17097473,-1.1064758
1426976640750.00,accelerometer,,,,,,,-0.13026428,0.19224548,-1.1234131
1426976640846.00,accelerometer,,,,,,,0.028518677,0.15014648,-0.9795685
1426976640949.00,accelerometer,,,,,,,-0.014511108,0.16241455,-0.96325684
1426976640989.00,gps,25.78066022,-80.32026532,14.71170616,5,22.14999962,239.4140625,,,
1426976641040.00,accelerometer,,,,,,,-0.08660889,0.19238281,-1.0485992
1426976641140.00,accelerometer,,,,,,,-0.15170288,0.2043457,-1.02948
1426976641235.00,accelerometer,,,,,,,-0.020904541,0.2091217,-0.933609
1426976641335.00,accelerometer,,,,,,,0.008728027,0.13900757,-0.8925476
1426976641430.00,accelerometer,,,,,,,-0.07223511,0.20043945,-0.98965454
