timestamp,type,x,y,z,lat,lon,height,accuracy,speed,bearing
1435005122135.22,accelerometer,0.11709595,1.1188202,-0.47813416,,,,,,
1435005122107.22,gps,,,,42.70892533,-84.47182867,267.5688934,5,19.65999985,0.3515625
1435005122231.22,accelerometer,0.08352661,0.91185,-0.24960327,,,,,,
1435005122333.22,accelerometer,0.04020691,0.9411011,-0.33674622,,,,,,
1435005122437.22,accelerometer,0.03274536,0.8941345,-0.29701233,,,,,,
1435005122536.22,accelerometer,0.1182251,0.98231506,-0.4152069,,,,,,
1435005122641.22,accelerometer,0.003677368,1.0394897,-0.41732788,,,,,,
1435005122739.22,accelerometer,-0.023452759,0.8741455,-0.33894348,,,,,,
1435005122841.22,accelerometer,0.007553101,0.91108704,-0.32984924,,,,,,
1435005122945.22,accelerometer,0.054901123,0.8862457,-0.388443,,,,,,
1435005122972.22,gps,,,,42.70910361,-84.47183764,266.7800751,5,19.65999985,0.3515625
1435005123044.22,accelerometer,0.048339844,1.1816406,-0.46115112,,,,,,
1435005123146.22,accelerometer,-0.037704468,0.8851013,-0.35269165,,,,,,
1435005123249.22,accelerometer,0.012878418,0.83351135,-0.3401947,,,,,,
1435005123351.22,accelerometer,0.09613037,0.9387207,-0.36601257,,,,,,
1435005123451.22,accelerometer,0.020889282,0.8351898,-0.32658386,,,,,,
1435005123564.22,accelerometer,0.034423828,1.0490875,-0.41325378,,,,,,
1435005123655.22,accelerometer,-0.05987549,0.9011383,-0.39100647,,,,,,
1435005123757.22,accelerometer,-0.048583984,0.74554443,-0.22013855,,,,,,
1435005123861.22,accelerometer,0.014373779,1.0019379,-0.2870636,,,,,,
1435005123962.22,accelerometer,0.09802246,0.8798218,-0.41255188,,,,,,
1435005123991.22,gps,,,,42.70928227,-84.4718373,266.5375214,5,19.62000084,0
1435005124061.22,accelerometer,0.11631775,1.0910492,-0.3795166,,,,,,
1435005124163.22,accelerometer,0.046569824,0.952713,-0.35110474,,,,,,
1435005124264.22,accelerometer,0.13821411,0.8858032,-0.3866577,,,,,,
1435005124367.22,accelerometer,-0.04421997,0.719162,-0.2796936,,,,,,
1435005124476.22,accelerometer,0.062057495,0.97702026,-0.41781616,,,,,,
1435005124571.22,accelerometer,0.09202576,1.0850983,-0.3477478,,,,,,
1435005124672.22,accelerometer,0.12730408,0.840744,-0.19526672,,,,,,
1435005124814.22,accelerometer,0.006439209,1.1227112,-0.4514618,,,,,,
1435005124886.22,accelerometer,0.012313843,1.0538788,-0.38591003,,,,,,
1435005124983.22,accelerometer,-0.036392212,0.7812042,-0.2904663,,,,,,
1435005125079.22,accelerometer,0.048355103,1.2074738,-0.53752136,,,,,,
1435005125151.22,gps,,,,42.70945616,-84.47181945,267.634201,5,19.57999992,0.703125
1435005125180.22,accelerometer,-0.001663208,1.2063141,-0.40647888,,,,,,
1435005125286.22,accelerometer,-0.016860962,0.9024353,-0.32466125,,,,,,
1435005125385.22,accelerometer,0.0690155,0.910614,-0.41142273,,,,,,
1435005125486.22,accelerometer,0.14875793,0.9951172,-0.38754272,,,,,,
1435005125600.22,accelerometer,-0.101638794,1.075882,-0.38659668,,,,,,
1435005125690.22,accelerometer,0.011535645,0.82795715,-0.2590027,,,,,,
1435005125791.22,accelerometer,0.036575317,0.73851013,-0.34014893,,,,,,
1435005125892.22,accelerometer,-0.06059265,0.84085083,-0.29292297,,,,,,
1435005125976.22,gps,,,,42.70963176,-84.47180335,267.8266449,5,19.51000023,0.3515625
1435005125994.22,accelerometer,0.08779907,1.2367706,-0.4348297,,,,,,
1435005126095.22,accelerometer,0.091918945,1.3074188,-0.5829315,,,,,,
1435005126198.22,accelerometer,0.028823853,0.8065491,-0.28715515,,,,,,
1435005126299.22,accelerometer,0.027816772,0.7733307,-0.22071838,,,,,,
1435005126401.22,accelerometer,0.035369873,0.8548126,-0.3099823,,,,,,
1435005126502.22,accelerometer,0.057357788,0.93270874,-0.3441925,,,,,,
1435005126604.22,accelerometer,0.113098145,0.93385315,-0.3143463,,,,,,
1435005126708.22,accelerometer,-0.032974243,0.95999146,-0.31985474,,,,,,
1435005126801.22,accelerometer,0.14801025,1.017334,-0.38098145,,,,,,
1435005126929.22,accelerometer,-0.021911621,0.93717957,-0.3050995,,,,,,
1435005126986.22,gps,,,,42.70980589,-84.47182146,267.196701,5,19.13999939,359.296875
1435005127006.22,accelerometer,-0.043777466,0.9567108,-0.31158447,,,,,,
1435005127105.22,accelerometer,0.011611939,0.6677704,-0.32893372,,,,,,
1435005127215.22,accelerometer,0.08868408,0.8203888,-0.29812622,,,,,,
1435005127308.22,accelerometer,-0.02116394,0.98983765,-0.30862427,,,,,,
1435005127410.22,accelerometer,0.112854004,1.2249146,-0.48466492,,,,,,
1435005127512.22,accelerometer,0.07241821,1.0723877,-0.45402527,,,,,,
1435005127616.22,accelerometer,-0.05596924,0.70425415,-0.27990723,,,,,,
1435005127763.22,accelerometer,0.03479004,0.94451904,-0.39993286,,,,,,
1435005127817.22,accelerometer,0.024093628,0.86872864,-0.37324524,,,,,,
1435005127922.22,accelerometer,0.07211304,0.91004944,-0.33821106,,,,,,
1435005127996.22,gps,,,,42.70997676,-84.47182682,266.958847,5,18.94000053,359.296875
1435005128021.22,accelerometer,0.08016968,0.9517975,-0.4058838,,,,,,
1435005128123.22,accelerometer,0.06575012,1.0263672,-0.39437866,,,,,,
1435005128224.22,accelerometer,0.04714966,1.0149841,-0.36332703,,,,,,
1435005128328.22,accelerometer,0.04626465,0.87661743,-0.42059326,,,,,,
1435005128427.22,accelerometer,0.050048828,0.64038086,-0.27612305,,,,,,
1435005128529.22,accelerometer,-0.034561157,0.8498688,-0.26722717,,,,,,
1435005128641.22,accelerometer,0.10887146,1.0928192,-0.53115845,,,,,,
1435005128733.22,accelerometer,0.049301147,1.0023499,-0.37113953,,,,,,
1435005128836.22,accelerometer,0.022918701,1.2230377,-0.52101135,,,,,,
1435005128937.22,accelerometer,0.12823486,0.90779114,-0.36270142,,,,,,
1435005128975.22,gps,,,,42.71014716,-84.47183093,266.4731903,5,18.86000061,0
1435005129038.22,accelerometer,-0.007720947,0.8238983,-0.25108337,,,,,,
1435005129140.22,accelerometer,0.045211792,0.8621216,-0.2967224,,,,,,
1435005129243.22,accelerometer,0.05999756,0.88420105,-0.31402588,,,,,,
1435005129344.22,accelerometer,0.17102051,1.1443787,-0.46818542,,,,,,
1435005129450.22,accelerometer,0.035507202,1.0523529,-0.4316101,,,,,,
1435005129547.22,accelerometer,0.04194641,0.9532776,-0.24853516,,,,,,
1435005129649.22,accelerometer,-0.05279541,0.9192047,-0.36947632,,,,,,
1435005129753.22,accelerometer,0.13330078,0.65068054,-0.24430847,,,,,,
1435005129852.22,accelerometer,0.12669373,1.187561,-0.43753052,,,,,,
1435005129953.22,accelerometer,0.03704834,0.85961914,-0.29135132,,,,,,
1435005129980.22,gps,,,,42.71031547,-84.47183219,266.4006805,5,18.54999924,359.6484375
1435005130055.22,accelerometer,0.106033325,1.0166321,-0.3294983,,,,,,
1435005130157.22,accelerometer,0.031784058,0.6642151,-0.34838867,,,,,,
1435005130260.22,accelerometer,-0.0756073,0.7575073,-0.18153381,,,,,,
1435005130360.22,accelerometer,0.20167542,1.132431,-0.480896,,,,,,
1435005130462.22,accelerometer,-0.022125244,0.8373413,-0.43701172,,,,,,
1435005130564.22,accelerometer,0.033950806,0.9851532,-0.32260132,,,,,,
1435005130665.22,accelerometer,-0.06138611,1.0847015,-0.5003052,,,,,,
1435005130768.22,accelerometer,0.13955688,1.1338348,-0.4352417,,,,,,
1435005130876.22,accelerometer,-0.026931763,0.87138367,-0.117507935,,,,,,
1435005130972.22,accelerometer,0.06846619,0.8691559,-0.3781128,,,,,,
1435005131010.22,gps,,,,42.71048679,-84.47182867,265.9929657,5,18.36000061,0.3515625
1435005131074.22,accelerometer,-0.033218384,0.84124756,-0.3063202,,,,,,
1435005131177.22,accelerometer,-0.13394165,0.84513855,-0.3062744,,,,,,
1435005131280.22,accelerometer,0.05708313,0.9233856,-0.3787384,,,,,,
1435005131381.22,accelerometer,-0.12698364,0.6239929,-0.26548767,,,,,,
1435005131488.22,accelerometer,0.122924805,1.3042755,-0.53996277,,,,,,
1435005131583.22,accelerometer,-0.023773193,0.9863739,-0.52996826,,,,,,
1435005131684.22,accelerometer,0.024871826,0.9330139,-0.4003296,,,,,,
1435005131788.22,accelerometer,-0.10671997,0.5619354,-0.29847717,,,,,,
1435005131900.22,accelerometer,0.016342163,1.1358032,-0.5629425,,,,,,
1435005131993.22,accelerometer,-0.017913818,0.7748871,-0.377594,,,,,,
1435005132011.22,gps,,,,42.71065401,-84.47183814,264.8282928,5,18.12000084,0.3515625
1435005132091.22,accelerometer,0.08673096,0.94499207,-0.4295349,,,,,,
1435005132193.22,accelerometer,0.030838013,1.0171661,-0.37191772,,,,,,
1435005132295.22,accelerometer,0.10089111,1.0869293,-0.4624176,,,,,,
1435005132403.22,accelerometer,0.13825989,1.5845032,-0.64186096,,,,,,
1435005132499.22,accelerometer,0.070007324,1.2402496,-0.55633545,,,,,,
1435005132600.22,accelerometer,0.037765503,0.7821655,-0.40971375,,,,,,
1435005132703.22,accelerometer,0.03894043,0.4193573,-0.20927429,,,,,,
1435005132805.22,accelerometer,0.10232544,0.98194885,-0.40367126,,,,,,
1435005132905.22,accelerometer,0.06930542,0.8673096,-0.46406555,,,,,,
1435005133019.22,accelerometer,0.044128418,1.2844391,-0.5018158,,,,,,
1435005133059.22,gps,,,,42.71082086,-84.47182221,265.2429657,5,17.77000046,0
1435005133108.22,accelerometer,0.1737976,0.9745178,-0.50216675,,,,,,
1435005133214.22,accelerometer,0.033920288,0.8483734,-0.33088684,,,,,,
1435005133315.22,accelerometer,-0.030654907,0.7130127,-0.35028076,,,,,,
1435005133414.22,accelerometer,0.00340271,0.67071533,-0.39511108,,,,,,
1435005133515.22,accelerometer,-0.14880371,1.0679321,-0.41394043,,,,,,
1435005133619.22,accelerometer,0.19282532,0.86535645,-0.45880127,,,,,,
1435005133719.22,accelerometer,0.048171997,1.0166931,-0.4597473,,,,,,
1435005133825.22,accelerometer,-0.06777954,0.8703613,-0.4401245,,,,,,
1435005133930.22,accelerometer,0.041030884,0.82510376,-0.39485168,,,,,,
1435005134025.22,accelerometer,0.09857178,1.0024567,-0.44999695,,,,,,
1435005134039.22,gps,,,,42.71097948,-84.47185616,265.1866302,5,16.92000008,359.6484375
1435005134127.22,accelerometer,-0.15550232,0.68444824,-0.40156555,,,,,,
1435005134228.22,accelerometer,-0.050613403,0.5899353,-0.4407196,,,,,,
1435005134330.22,accelerometer,0.05192566,0.90112305,-0.3244171,,,,,,
1435005134439.22,accelerometer,-0.07992554,1.117157,-0.64553833,,,,,,
1435005134532.22,accelerometer,0.059402466,0.9176178,-0.48587036,,,,,,
1435005134636.22,accelerometer,-0.05569458,0.5570679,-0.3256836,,,,,,
1435005134736.22,accelerometer,0.10671997,1.1440582,-0.6671448,,,,,,
1435005134838.22,accelerometer,-0.002182007,0.89878845,-0.57328796,,,,,,
1435005134971.22,accelerometer,0.01965332,1.1039429,-0.73594666,,,,,,
1435005135024.22,gps,,,,42.71111649,-84.47186714,265.0051727,5,15.76000023,359.296875
1435005135042.22,accelerometer,0.03878784,0.7485199,-0.40351868,,,,,,
1435005135145.22,accelerometer,-0.113464355,0.7367859,-0.526474,,,,,,
1435005135245.22,accelerometer,0.077819824,0.8226776,-0.42929077,,,,,,
1435005135380.22,accelerometer,-0.07588196,0.6184845,-0.43759155,,,,,,
1435005135448.22,accelerometer,-0.076416016,0.7432709,-0.50605774,,,,,,
1435005135552.22,accelerometer,-0.09979248,0.8121033,-0.53263855,,,,,,
1435005135662.22,accelerometer,0.12162781,0.5721741,-0.7253418,,,,,,
1435005135755.22,accelerometer,-0.1304779,0.5675354,-0.4558258,,,,,,
1435005135855.22,accelerometer,0.22851562,0.8262634,-0.54725647,,,,,,
1435005135961.22,accelerometer,0.20941162,0.84339905,-0.62609863,,,,,,
1435005136010.22,gps,,,,42.71124096,-84.47187544,264.9109344,5,14.27999973,358.9453125
1435005136062.22,accelerometer,0.000900269,0.68582153,-0.3318329,,,,,,
1435005136162.22,accelerometer,-0.032485962,0.8385315,-0.41072083,,,,,,
1435005136265.22,accelerometer,0.10105896,0.9035187,-0.4797058,,,,,,
1435005136365.22,accelerometer,0.18354797,0.8091278,-0.4186859,,,,,,
1435005136468.22,accelerometer,-0.026519775,0.88752747,-0.42616272,,,,,,
1435005136570.22,accelerometer,0.09140015,1.0485382,-0.49594116,,,,,,
1435005136671.22,accelerometer,0.11773682,0.8904724,-0.5029297,,,,,,
1435005136775.22,accelerometer,0.079956055,0.9237671,-0.4733429,,,,,,
1435005136874.22,accelerometer,0.11817932,0.8045349,-0.50564575,,,,,,
1435005136976.22,accelerometer,0.118881226,1.1247253,-0.6278534,,,,,,
1435005137018.22,gps,,,,42.71134795,-84.47187284,264.8769989,5,12.75,359.6484375
1435005137079.22,accelerometer,0.114730835,0.92778015,-0.6027069,,,,,,
1435005137179.22,accelerometer,0.073394775,0.83799744,-0.55340576,,,,,,
1435005137281.22,accelerometer,0.028274536,0.6607361,-0.5575104,,,,,,
1435005137382.22,accelerometer,0.045074463,0.6587677,-0.54447937,,,,,,
1435005137484.22,accelerometer,0.12806702,0.5895233,-0.39796448,,,,,,
1435005137586.22,accelerometer,0.049041748,0.7197113,-0.55989075,,,,,,
1435005137698.22,accelerometer,0.10612488,0.7631531,-0.5595398,,,,,,
1435005137790.22,accelerometer,0.089782715,1.0051727,-0.6569977,,,,,,
1435005137891.22,accelerometer,0.16549683,0.78079224,-0.6141815,,,,,,
1435005137998.22,accelerometer,0.12747192,0.99087524,-0.66218567,,,,,,
1435005138048.22,gps,,,,42.71144946,-84.47187552,265.1371918,5,11.22000027,359.6484375
1435005138095.22,accelerometer,0.15190125,1.1573639,-0.74897766,,,,,,
1435005138207.22,accelerometer,0.04283142,0.8361511,-0.4800415,,,,,,
1435005138298.22,accelerometer,0.31600952,0.9225769,-0.60743713,,,,,,
1435005138400.22,accelerometer,0.06770325,1.0197296,-0.83158875,,,,,,
1435005138503.22,accelerometer,0.1769104,0.79989624,-0.5808258,,,,,,
1435005138605.22,accelerometer,0.1071167,0.83781433,-0.543869,,,,,,
1435005138706.22,accelerometer,0.12631226,0.73869324,-0.68385315,,,,,,
1435005138817.22,accelerometer,0.20066833,0.8586273,-0.6126404,,,,,,
1435005138910.22,accelerometer,0.17370605,0.9799652,-0.65364075,,,,,,
1435005139011.22,accelerometer,0.09855652,0.7489166,-0.68426514,,,,,,
1435005139052.22,gps,,,,42.71154949,-84.47188441,264.7613373,5,10.57999992,359.296875
1435005139116.22,accelerometer,0.21643066,0.91082764,-0.68859863,,,,,,
1435005139214.22,accelerometer,0.1643982,0.8114319,-0.6741791,,,,,,
1435005139317.22,accelerometer,0.07167053,0.79927063,-0.5774536,,,,,,
1435005139423.22,accelerometer,0.07952881,0.8389435,-0.7023926,,,,,,
1435005139524.22,accelerometer,0.068984985,0.7652283,-0.60995483,,,,,,
1435005139623.22,accelerometer,0.13475037,0.8490448,-0.58491516,,,,,,
1435005139724.22,accelerometer,0.0846405,0.84814453,-0.52593994,,,,,,
1435005139838.22,accelerometer,0.12834167,0.9106598,-0.5023041,,,,,,
1435005139930.22,accelerometer,0.099823,0.9313965,-0.5495453,,,,,,
1435005140016.22,gps,,,,42.71161793,-84.47189522,264.6229095,5,8.640000343,358.2421875
1435005140029.22,accelerometer,0.04135132,0.8997345,-0.5166626,,,,,,
1435005140130.22,accelerometer,0.06387329,0.9129181,-0.48666382,,,,,,
1435005140241.22,accelerometer,0.053482056,0.9165039,-0.41477966,,,,,,
1435005140334.22,accelerometer,0.062805176,0.9364929,-0.37672424,,,,,,
1435005140446.22,accelerometer,0.034713745,0.90605164,-0.36791992,,,,,,
1435005140538.22,accelerometer,0.031845093,0.9439697,-0.38206482,,,,,,
1435005140650.22,accelerometer,0.03553772,0.9441986,-0.35931396,,,,,,
1435005140751.22,accelerometer,0.036361694,0.95254517,-0.37898254,,,,,,
1435005140842.22,accelerometer,0.04458618,0.9299927,-0.3651123,,,,,,
1435005140960.22,accelerometer,0.046722412,0.93385315,-0.37382507,,,,,,
1435005141016.22,gps,,,,42.71165884,-84.4719321,264.3522186,5,6.489999771,350.5078125
1435005141046.22,accelerometer,0.043792725,0.9190216,-0.3560791,,,,,,
1435005141148.22,accelerometer,0.048309326,1.0027924,-0.35055542,,,,,,
1435005141259.22,accelerometer,0.032821655,0.99723816,-0.32807922,,,,,,
1435005141353.22,accelerometer,0.06643677,0.9591217,-0.30343628,,,,,,
1435005141455.22,accelerometer,0.095321655,0.9438019,-0.27140808,,,,,,
1435005141557.22,accelerometer,0.084228516,0.94143677,-0.2766571,,,,,,
1435005141666.22,accelerometer,0.08616638,0.96817017,-0.30065918,,,,,,
1435005141760.22,accelerometer,0.080947876,0.97042847,-0.32183838,,,,,,
1435005141861.22,accelerometer,0.070999146,0.96321106,-0.34176636,,,,,,
1435005141965.22,accelerometer,0.07887268,0.9371033,-0.33595276,,,,,,
1435005142005.22,gps,,,,42.71168277,-84.47194015,264.6779022,5,4.869999886,348.75
1435005142069.22,accelerometer,0.12879944,0.92045593,-0.3916626,,,,,,
1435005142167.22,accelerometer,0.12742615,0.9225769,-0.4592743,,,,,,
1435005142281.22,accelerometer,0.10668945,0.90112305,-0.45991516,,,,,,
1435005142371.22,accelerometer,0.10668945,0.8887634,-0.4840088,,,,,,
1435005142473.22,accelerometer,0.10496521,0.864151,-0.50382996,,,,,,
1435005142573.22,accelerometer,0.10499573,0.8892822,-0.5241699,,,,,,
1435005142675.22,accelerometer,0.0836792,0.8757019,-0.5074768,,,,,,
1435005142777.22,accelerometer,0.09352112,0.8774109,-0.53414917,,,,,,
1435005142880.22,accelerometer,0.10079956,0.872879,-0.5507202,,,,,,
1435005142982.22,accelerometer,0.07444763,0.8610382,-0.54281616,,,,,,
1435005143011.22,gps,,,,42.71172241,-84.47194417,264.5292206,5,4.829999924,355.4296875
1435005143082.22,accelerometer,0.07748413,0.863327,-0.556427,,,,,,
1435005143184.22,accelerometer,0.06086731,0.85884094,-0.56321716,,,,,,
1435005143286.22,accelerometer,0.07420349,0.86068726,-0.5668335,,,,,,
1435005143388.22,accelerometer,0.073349,0.85391235,-0.56677246,,,,,,
1435005143492.22,accelerometer,0.06907654,0.8607025,-0.5670624,,,,,,
1435005143591.22,accelerometer,0.049926758,0.8661041,-0.5504303,,,,,,
1435005143692.22,accelerometer,0.041259766,0.88087463,-0.52565,,,,,,
1435005143795.22,accelerometer,0.03288269,0.8922119,-0.4920044,,,,,,
1435005143900.22,accelerometer,0.033599854,0.8935547,-0.47564697,,,,,,
1435005144002.22,accelerometer,0.03565979,0.899704,-0.47003174,,,,,,
1435005144004.22,gps,,,,42.7117046,-84.47192431,263.9319305,5,1.889999986,17.578125
1435005144100.22,accelerometer,0.01927185,0.90696716,-0.45298767,,,,,,
1435005144201.22,accelerometer,0.007873535,0.911911,-0.44387817,,,,,,
1435005144324.22,accelerometer,0.01322937,0.9037323,-0.43486023,,,,,,
1435005144494.22,accelerometer,0.013977051,0.9111481,-0.43998718,,,,,,
1435005144535.22,accelerometer,0.011245728,0.91241455,-0.43649292,,,,,,
1435005144608.22,accelerometer,0.015335083,0.9579315,-0.3687439,,,,,,
1435005144710.22,accelerometer,-0.000839233,0.9524994,-0.3156891,,,,,,
1435005144812.22,accelerometer,-0.003219605,0.94155884,-0.3248291,,,,,,
1435005144915.22,accelerometer,0.00517273,0.95373535,-0.34732056,,,,,,
1435005144991.22,gps,,,,42.7117046,-84.47192431,263.6969452,5,0,18.28125
1435005145025.22,accelerometer,0.003372192,0.9597626,-0.34126282,,,,,,
1435005145116.22,accelerometer,0.007675171,0.94973755,-0.3470459,,,,,,
1435005145218.22,accelerometer,0.011398315,0.93466187,-0.33984375,,,,,,
1435005145321.22,accelerometer,0.01298523,0.9541168,-0.34454346,,,,,,
1435005145415.22,accelerometer,0.018112183,0.9546814,-0.35191345,,,,,,
1435005145517.22,accelerometer,0.01725769,0.93255615,-0.3447876,,,,,,
1435005145618.22,accelerometer,0.015045166,0.94065857,-0.34666443,,,,,,
1435005145742.22,accelerometer,0.008789063,0.9520416,-0.34173584,,,,,,
1435005145822.22,accelerometer,0.01727295,0.9481659,-0.35102844,,,,,,
1435005145923.22,accelerometer,0.012954712,0.9519501,-0.34609985,,,,,,
1435005145997.22,gps,,,,42.7117046,-84.47192431,263.2168427,5,0,18.984375
1435005146026.22,accelerometer,0.025772095,0.942688,-0.3555298,,,,,,
1435005146126.22,accelerometer,0.005966187,0.9456787,-0.34550476,,,,,,
1435005146228.22,accelerometer,0.003952026,0.94325256,-0.34347534,,,,,,
1435005146331.22,accelerometer,0.010665894,0.94828796,-0.34638977,,,,,,
1435005146434.22,accelerometer,0.01902771,0.94680786,-0.35406494,,,,,,
1435005146535.22,accelerometer,0.011489868,0.94104004,-0.34629822,,,,,,
1435005146635.22,accelerometer,0.013595581,0.9567108,-0.34428406,,,,,,
1435005146737.22,accelerometer,0.018295288,0.946167,-0.3447876,,,,,,
1435005146841.22,accelerometer,0.015777588,0.93782043,-0.35188293,,,,,,
1435005146942.22,accelerometer,0.000244141,0.95410156,-0.34013367,,,,,,
1435005147044.22,gps,,,,42.7117046,-84.47192431,263.4585419,5,0,18.984375
1435005147047.22,accelerometer,0.022323608,0.94374084,-0.34977722,,,,,,
1435005147144.22,accelerometer,0.010421753,0.9419708,-0.34613037,,,,,,
1435005147245.22,accelerometer,0.005355835,0.9486847,-0.3399048,,,,,,
1435005147347.22,accelerometer,0.019866943,0.95132446,-0.3496399,,,,,,
1435005147450.22,accelerometer,0.012084961,0.9419403,-0.35469055,,,,,,
1435005147551.22,accelerometer,0.008712769,0.9454956,-0.34703064,,,,,,
1435005147652.22,accelerometer,0.012313843,0.9517975,-0.33621216,,,,,,
1435005147753.22,accelerometer,0.023986816,0.93408203,-0.35038757,,,,,,
1435005147858.22,accelerometer,-0.000137329,0.9547882,-0.3454132,,,,,,
1435005147981.22,accelerometer,0.014938355,0.9524689,-0.34545898,,,,,,
1435005148029.22,gps,,,,42.7117046,-84.47192431,263.3455048,5,0,18.984375
1435005148070.22,accelerometer,0.018692017,0.93733215,-0.34709167,,,,,,
1435005148169.22,accelerometer,-0.002471924,0.9472809,-0.3438568,,,,,,
1435005148263.22,accelerometer,0.01914978,0.9439392,-0.34103394,,,,,,
1435005148364.22,accelerometer,0.005493164,0.946579,-0.3543396,,,,,,
1435005148466.22,accelerometer,0.013473511,0.9556427,-0.34629822,,,,,,
1435005148578.22,accelerometer,0.021057129,0.94332886,-0.34880066,,,,,,
1435005148677.22,accelerometer,0.002426148,0.94081116,-0.3447113,,,,,,
1435005148771.22,accelerometer,0.022277832,0.94844055,-0.3400421,,,,,,
1435005148874.22,accelerometer,0.008148193,0.9400635,-0.35281372,,,,,,
1435005148975.22,accelerometer,0.007171631,0.9532623,-0.3474121,,,,,,
1435005149020.22,gps,,,,42.7117046,-84.47192431,263.2674408,5,0,18.984375
1435005149076.22,accelerometer,0.019485474,0.94252014,-0.34455872,,,,,,
1435005149186.22,accelerometer,0.003036499,0.9418335,-0.34750366,,,,,,
1435005149280.22,accelerometer,0.018951416,0.9522095,-0.34103394,,,,,,
1435005149388.22,accelerometer,0.008972168,0.9367218,-0.35691833,,,,,,
1435005149483.22,accelerometer,0.004974365,0.9579315,-0.3433838,,,,,,
1435005149585.22,accelerometer,0.021713257,0.93670654,-0.34570312,,,,,,
1435005149701.22,accelerometer,0.001724243,0.9518738,-0.34718323,,,,,,
1435005149789.22,accelerometer,0.02659607,0.9430084,-0.348114,,,,,,
1435005149891.22,accelerometer,0.00201416,0.9501648,-0.34951782,,,,,,
1435005149996.22,accelerometer,0.017730713,0.9451752,-0.3441925,,,,,,
1435005150008.22,gps,,,,42.7117046,-84.47192431,263.1726532,5,0,18.984375
1435005150093.22,accelerometer,0.014083862,0.94407654,-0.35038757,,,,,,
1435005150195.22,accelerometer,0.004882813,0.9467468,-0.33294678,,,,,,
1435005150299.22,accelerometer,0.023269653,0.9387512,-0.3471222,,,,,,
1435005150403.22,accelerometer,-0.000869751,0.95199585,-0.34910583,,,,,,
1435005150503.22,accelerometer,0.01725769,0.95014954,-0.34455872,,,,,,
1435005150604.22,accelerometer,0.015686035,0.9423065,-0.3452301,,,,,,
1435005150706.22,accelerometer,0.003036499,0.9447479,-0.34301758,,,,,,
1435005150807.22,accelerometer,0.024414062,0.94906616,-0.3447876,,,,,,
1435005150911.22,accelerometer,0.006408691,0.9394684,-0.35702515,,,,,,
1435005151016.22,accelerometer,0.009002686,0.955246,-0.3448944,,,,,,
1435005151036.22,gps,,,,42.7117046,-84.47192431,263.1125946,5,0,18.984375
1435005151113.22,accelerometer,0.02217102,0.93829346,-0.34623718,,,,,,
1435005151215.22,accelerometer,0.004104614,0.9516144,-0.34779358,,,,,,
1435005151319.22,accelerometer,0.026687622,0.93917847,-0.34101868,,,,,,
1435005151418.22,accelerometer,0.002410889,0.9473877,-0.3513794,,,,,,
1435005151520.22,accelerometer,0.007995606,0.9521942,-0.3434906,,,,,,
1435005151622.22,accelerometer,0.018753052,0.9400635,-0.34617615,,,,,,
1435005151723.22,accelerometer,0.002914429,0.94854736,-0.3454895,,,,,,
1435005151828.22,accelerometer,0.024368286,0.9473114,-0.3415985,,,,,,
1435005151954.22,accelerometer,0.003753662,0.9402466,-0.3504181,,,,,,
1435005152028.22,accelerometer,0.010269165,0.95295715,-0.34506226,,,,,,
1435005152130.22,accelerometer,0.021377563,0.9436493,-0.34500122,,,,,,
1435005152222.22,gps,,,,42.7117046,-84.47192431,263.3172455,5,0,18.984375
1435005152232.22,accelerometer,0.006622315,0.9373627,-0.34596252,,,,,,
1435005152335.22,accelerometer,0.016494751,0.9542694,-0.3403778,,,,,,
1435005152439.22,accelerometer,0.011459351,0.93522644,-0.35655212,,,,,,
1435005152536.22,accelerometer,0.005279541,0.9542084,-0.33927917,,,,,,
1435005152638.22,accelerometer,0.025894165,0.94348145,-0.3440094,,,,,,
1435005152741.22,accelerometer,0.006774902,0.9413147,-0.34432983,,,,,,
1435005152842.22,accelerometer,0.010848999,0.951416,-0.34178162,,,,,,
1435005152945.22,accelerometer,0.012786865,0.94270325,-0.35359192,,,,,,
1435005152994.22,gps,,,,42.7117046,-84.47192431,263.3851776,5,0,18.984375
1435005153047.22,accelerometer,0.004959106,0.94821167,-0.3400421,,,,,,
1435005153149.22,accelerometer,0.022628784,0.95098877,-0.3446808,,,,,,
1435005153250.22,accelerometer,0.007232666,0.9353485,-0.3460846,,,,,,
1435005153357.22,accelerometer,0.013031006,0.95643616,-0.3468933,,,,,,
1435005153454.22,accelerometer,0.014572144,0.9398804,-0.35710144,,,,,,
1435005153560.22,accelerometer,0.008544922,0.95181274,-0.34405518,,,,,,
1435005153657.22,accelerometer,0.022857666,0.95173645,-0.3442688,,,,,,
1435005153760.22,accelerometer,0.011459351,0.93240356,-0.3487854,,,,,,
1435005153863.22,accelerometer,0.010314941,0.95822144,-0.3392334,,,,,,
1435005153963.22,accelerometer,0.013305664,0.93473816,-0.3489685,,,,,,
1435005153998.22,gps,,,,42.7117046,-84.47192431,263.2708588,5,0,18.984375
1435005154064.22,accelerometer,0.008377075,0.953125,-0.34436035,,,,,,
1435005154167.22,accelerometer,0.020401001,0.9451599,-0.34332275,,,,,,
1435005154270.22,accelerometer,0.011703491,0.94010925,-0.34414673,,,,,,
1435005154369.22,accelerometer,0.006088257,0.9507446,-0.3421631,,,,,,
1435005154472.22,accelerometer,0.016983032,0.93774414,-0.3542328,,,,,,
